,nest,site,year,lat,lon,cov_1m,cov_5m,prot,pred,estHD,HD,HD_diff,HD_equal,init_calc,init_date,age_diff,init_diff,hatch_diff,camera_old,camera,missing,cam_fate_feb,nest_age_feb,final_obs_int_feb,field_fate,field_fate2,field_fate3,field_fate4,field_fate5,field_fate6,field_fate7,field_fate_eq,cam_fate1,cam_fate2,final_fate1,final_fate2,nest_age1,nest_age2,final_obs_int,final_obs_int2,final_obs_int3,final_obs_date,final_obs_date2,species,likely_failed,HF,HF_C,HF_MC,MC,marked_U,i,j,j_adj,k,k_adj,j.cam,k.cam,n_obs,n_days,> hatch?,penultimate,final,obs_dates,obs_history,obs_ints,new_notes,camera_notes,field_notes
594,30124.0,RUTE,2021,29.75627,-93.10825,,,none,,68.0,68.0,0.0,True,,52.0,1.0,1.0,0.0,Y,Y,N,H,16.0,3.0,H,H,H,H,H,H,H,False,H,H,H,H,17.0,17.0,4.0,4.0,1,69,69,CONI,0.0,1,1.0,False,False,False,58.0,68,68,68,68,,,4,11.0,0.0,2E,"2C, 1 d",58|61|65|69,"2E|2E|2E|2C, 1 d",0|3|4|4,,,"6/21: 7-8 days old (19.9g, 16.7g). 7/5: no chicks seen but adult was doing chick click. 7/8 adults were around but not territorial"
595,30126.0,RUTE,2021,29.75915,-93.1208,0.0,0.0,fenced,,65.0,65.0,0.0,True,,46.0,,0.0,,N,N,,,,4.0,U-H,U-H,U-H,U-H,U-H,U-H,U-H,False,,,U-H,U-H,23.0,23.0,4.0,4.0,4,69,69,LETE,0.0,0,0.0,False,True,True,61.0,65,65,69,69,,,3,8.0,1.0,2E,U,61|65|69,2E|2E|U,0|4|4,,,"possibly hatched, uncertain"
596,30127.0,RUTE,2021,29.75803,-93.11584,0.0,0.0,fenced,,65.0,69.0,4.0,False,,50.0,4.0,0.0,,N,N,,,23.0,4.0,H,H,H,H,H,H,H,False,,,H,H,19.0,23.0,4.0,4.0,0,69,69,LETE,0.0,1,0.0,True,True,False,61.0,69,69,69,69,,,3,8.0,1.0,2E,"1C, 1E",61|65|69,"2E|2E|1C, 1E",0|4|4,,,
597,30128.0,RUTW,2021,29.76368,-93.14198,0.0,0.0,none,,80.0,80.0,0.0,True,,61.0,,0.0,,N,N,,,,5.0,F,F,F,F,F,F,F,False,,,F,F,13.0,13.0,5.0,5.0,5,74,74,LETE,1.0,0,0.0,False,True,False,65.0,69,69,74,74,,,3,9.0,0.0,2E,0E,65|69|74,2E|2E|0E,0|4|5,,,
598,30129.0,RUTW,2021,29.76642,-93.15433,0.0,0.0,none,,77.0,77.0,0.0,True,,58.0,,0.0,,N,N,,,,4.0,F,F,F,F,F,F,F,False,,,F,F,11.0,11.0,4.0,4.0,4,69,69,LETE,1.0,0,0.0,False,True,False,65.0,65,65,69,69,,,2,4.0,0.0,3E,0E,65|69,3E|0E,0|4,,,"6/18: nest stick gone, but no evidence of tracks in area"
599,30130.0,RUTE,2021,29.75797,-93.11678,0.0,0.0,fenced,,69.0,69.0,0.0,True,,50.0,,0.0,,N,N,,,,3.0,U-H,U-H,U-H,U-H,U-H,U-H,U-H,False,,,U-H,U-H,22.0,22.0,3.0,3.0,3,72,72,LETE,0.0,0,0.0,False,True,True,65.0,69,69,72,72,,,3,7.0,0.0,3E,0E,65|69|72,3E|3E|0E,0|4|3,,,"likely hatched, as it was past the hatch date and had no evidence of depredation/other disturbance"
600,30131.0,RUTE,2021,29.75743,-93.11392,0.0,0.0,fenced,,84.0,84.0,0.0,True,,65.0,0.0,0.0,,N,N,,,12.0,5.0,F,F,F,F,F,F,F,False,,,F,F,12.0,12.0,5.0,5.0,5,77,77,LETE,1.0,0,0.0,False,True,False,72.0,72,72,77,77,,,2,5.0,0.0,2E,0E,72|77,2E|0E,0|5,,,
601,30132.0,HBRB,2021,29.76509,-93.37422,0.0,0.0,fenced,,91.0,91.0,0.0,True,,72.0,0.0,0.0,,N,N,,,15.0,8.0,F,F,F,F,F,F,F,False,,,F,F,15.0,15.0,8.0,8.0,8,87,87,LETE,1.0,0,0.0,False,True,False,76.0,79,79,87,87,,,3,11.0,0.0,1E,fail,76|79|87,1E|1E|fail,0|3|8,,,"unknown reason for failure, no evidence seen"
602,30133.0,RUTE,2021,29.75859,-93.11987,0.0,0.0,fenced,,92.0,92.0,0.0,True,,73.0,,0.0,,N,N,,,,5.0,U-H,U-H,U-H,U-H,U-H,U-H,U-H,False,,,U-H,U-H,21.0,21.0,5.0,5.0,5,94,94,LETE,0.0,0,0.0,False,True,True,77.0,89,89,94,94,,,5,17.0,0.0,2E,0E,77|81|86|89|94,2E|2E|BON|2E|0E,0|4|5|3|5,,,"could have hatched, but uncertain"
603,30134.0,RUTE,2021,29.75689,-93.11258,0.0,0.0,fenced,,81.0,81.0,0.0,True,,62.0,,0.0,,N,N,,,,4.0,U,U,U,U,U,U,U,False,,,U,U,19.0,19.0,4.0,4.0,4,81,81,LETE,0.0,0,0.0,False,True,True,77.0,77,77,81,81,,,2,4.0,0.0,2E,0E,77|81,2E|0E,0|4,,,coyote tracks were in the area but could have hatched
604,30135.0,RUTE,2021,29.75545,-93.10667,0.0,0.0,fenced,,81.0,81.0,0.0,True,,62.0,0.0,0.0,,N,N,,,24.0,5.0,D,D,D,D,D,D,D,False,,,D,D,24.0,24.0,5.0,5.0,5,86,86,LETE,0.0,0,0.0,False,True,False,77.0,81,81,86,86,,,3,9.0,1.0,2E,coyote,77|81|86,2E|2E|coyote,0|4|5,,,
605,30136.0,RUTE,2021,29.75915,-93.12195,0.0,0.0,fenced,,96.0,96.0,0.0,True,,77.0,0.0,0.0,,N,N,,,16.0,4.0,U-F,U-F,U-F,U-F,U-F,U-F,U-F,False,,,U-F,U-F,16.0,16.0,4.0,4.0,4,93,93,LETE,1.0,0,0.0,False,True,False,89.0,89,89,93,93,,,4,4.0,0.0,3E,0E,81|86|89|93,2E|3E|3E|0E,0|5|3|4,,,"no tracks seen, uncertain failure"
606,30137.0,RUTE,2021,29.75843,-93.11989,0.0,0.0,fenced,,94.0,94.0,0.0,True,,75.0,0.0,0.0,,N,N,,,18.0,4.0,D,D,D,D,D,D,D,False,,,,,18.0,18.0,4.0,4.0,4,93,93,LETE,0.0,0,0.0,False,True,False,81.0,89,89,93,93,,,4,12.0,0.0,2E,0E,81|86|89|93,2E|2E|2E|0E,0|5|3|4,,,"field photos 7/12 show coyote tracks; could have hatched, but uncertain; changed fate to D based on field photos"
607,30138.0,RUTE,2021,29.75833,-93.12076,0.0,0.0,none,,85.0,85.0,0.0,True,,66.0,0.0,0.0,,N,N,,,18.0,1.0,Hu,Hu,Hu,Hu,Hu,Hu,Hu,False,,,Hu,Hu,18.0,18.0,1.0,1.0,1,84,84,LETE,0.0,0,0.0,False,True,False,81.0,83,83,84,84,,,3,3.0,0.0,2E,F,81|83|84,2E|2E|F,0|2|1,,,"6/3: no tern parents around. human footprints and ?dog? prints. so it seems it failed due to human disturbance, either stepped on by dog or human"
608,30139.0,RUTE,2021,29.75921,-93.12154,0.0,0.0,fenced,,,,,True,,,,0.0,,N,N,,,,5.0,U,U,U,U,U,U,U,False,,,U,U,,,5.0,5.0,5,94,94,LETE,,0,0.0,False,True,True,89.0,89,89,94,94,,,2,5.0,,2E,0E,89|94,2E|0E,0|5,,,
609,30140.0,RUTE,2021,29.75629,-93.10875,0.0,0.0,fenced,,101.0,101.0,0.0,True,,82.0,0.0,0.0,,N,N,,,12.0,5.0,F,F,F,F,F,F,F,False,,,,,12.0,12.0,5.0,5.0,5,94,94,LETE,1.0,0,0.0,False,True,False,89.0,89,89,94,94,,,2,5.0,0.0,3E,0E,89|94,3E|0E,0|5,,,"unknown cause of failure, no tracks seen"
610,30142.0,RUTW,2021,29.76523,-93.14834,0.0,0.0,none,,106.0,106.0,0.0,True,,87.0,,0.0,,N,N,,,,5.0,D,D,D,D,D,D,D,False,,,D,D,12.0,12.0,5.0,5.0,5,99,99,LETE,1.0,0,0.0,False,True,False,94.0,94,94,99,99,,,2,5.0,0.0,2E,coyote,94|99,2E|coyote,0|5,,,
611,30143.0,RUTW,2021,29.76642,-93.15595,0.0,0.0,none,,109.0,109.0,0.0,True,,90.0,,0.0,,N,N,,,,3.0,Hu,Hu,Hu,Hu,Hu,Hu,Hu,False,,,,,12.0,12.0,3.0,3.0,3,102,102,LETE,1.0,0,0.0,False,True,False,94.0,99,99,102,102,,,3,8.0,0.0,2E,0E,94|99|102,2E|2E|0E,0|5|3,,,"7/21: nest stick knocked out, most likely run over"
612,30301.0,RUTE,2021,29.75976,-93.12257,5.0,10.0,fenced,,93.0,94.0,1.0,False,,78.0,0.0,0.0,0.010752688172043012,Y,Y,N,H,16.0,5.0,H,H,H,H,H,H,H,False,H,H,H,H,16.0,17.0,5.0,5.0,0,94,94,CONI,0.0,1,1.0,False,False,False,89.0,94,94,94,94,,,2,5.0,0.0,2E,"1E, 1C",89|94,"2E|1E, 1C",0|5,,,"7/13: chick about 1 day old :), 7/8: one egg vertical at bottom, one egg floating just under surface"
613,30302.0,RUTE,2021,29.75878,-93.12026,0.0,0.0,fenced,,,,,True,,,,0.0,,N,N,,,,5.0,U,U,U,U,U,U,U,False,,,U,U,,,5.0,5.0,5,94,94,LETE,,0,0.0,False,True,True,89.0,89,89,94,94,,,2,5.0,,2E,0E,89|94,2E|0E,0|5,,,
614,30303.0,RUTW,2021,29.76966,-93.16782,20.0,5.0,none,,100.0,100.0,0.0,True,,81.0,,0.0,,N,N,,,,5.0,F,F,F,F,F,F,F,False,,,F,F,18.0,18.0,5.0,5.0,5,99,99,LETE,0.0,0,0.0,False,True,False,94.0,94,94,99,99,,,2,5.0,0.0,2E,0E,94|99,2E|0E,0|5,,,
615,30304.0,RUTE,2021,29.75876,-93.11959,0.0,0.0,fenced,,100.0,100.0,0.0,True,,81.0,0.0,0.0,,N,N,,,17.0,4.0,D,D,D,D,D,D,D,False,,,D,D,17.0,17.0,4.0,4.0,4,98,98,LETE,0.0,0,0.0,False,True,False,94.0,94,94,98,98,,,2,4.0,0.0,2E,coyote,94|98,2E|coyote,0|4,,,
616,30305.0,RUTE,2021,29.75736,-93.11361,0.0,0.0,fenced,,110.0,110.0,0.0,True,,91.0,,0.0,,N,N,,,,4.0,F,F,F,F,F,F,F,False,,,,,11.0,11.0,4.0,4.0,4,102,102,LETE,1.0,0,0.0,False,True,False,94.0,98,98,102,102,,,3,8.0,0.0,2E,0E,94|98|102,2E|2E|0E,0|4|4,,,changing to F based on est hatch date
617,30306.0,HBRB,2021,29.76513,-93.3754,0.0,0.0,fenced,,114.0,118.0,4.0,False,,99.0,4.0,0.0,,N,N,,,23.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,23.0,3.0,3.0,0,118,118,LETE,0.0,1,0.0,True,True,False,96.0,118,118,118,118,,,6,22.0,1.0,2E,2C,96|101|104|111|115|118,1E|2E|2E|2E|2E|2C,0|5|3|7|4|3,,,
618,30308.0,RUTE,2021,29.75793,-93.11652,0.0,0.0,fenced,,115.0,115.0,0.0,True,,96.0,0.0,0.0,,N,N,,,10.0,2.0,D,D,D,D,D,D,D,False,,,D,D,10.0,10.0,2.0,2.0,2,104,104,LETE,1.0,0,0.0,False,True,False,98.0,102,102,106,106,,,4,6.0,0.0,0E,coyote,98|102|104|106,2E|2E|0E|coyote,0|4|2|2,wrong final obs date - changed,,
619,30309.0,RUTE,2021,29.7553,-93.10581,,5.0,fenced,,100.0,102.0,2.0,False,,86.0,2.0,0.0,0.02,Y,Y,N,H,18.0,4.0,H,H,H,H,H,H,H,False,H,H,H,H,16.0,18.0,4.0,4.0,0,102,102,CONI,0.0,1,1.0,False,False,False,98.0,102,102,102,102,,,2,4.0,0.0,2E,"1E, 1C",98|102,"2E|1E, 1C",0|4,,,"cam Y, 7/17: 2E, both floating above with tops out of the surface"
620,30310.0,RUTW,2021,29.76807,-93.16226,0.0,0.0,none,,100.0,100.0,0.0,True,,81.0,,0.0,,N,N,,,,3.0,U,U,U,U,U,U,U,False,,,U,U,21.0,21.0,3.0,3.0,3,102,102,LETE,0.0,0,0.0,False,True,True,99.0,99,99,102,102,,,2,3.0,0.0,2E,0E,99|102,2E|0E,0|3,,,any field notes for this one? Possible hatch evidence?
621,30311.0,RUTW,2021,29.76958,-93.16798,0.0,0.0,none,,118.0,118.0,0.0,True,,99.0,,0.0,,N,N,,,,3.0,F,F,F,F,F,F,F,False,,,,,3.0,3.0,3.0,3.0,3,102,102,LETE,1.0,0,0.0,False,True,False,99.0,99,99,102,102,,,2,3.0,0.0,1E,0E,99|102,1E|0E,0|3,,,
622,30312.0,RUTW,2021,29.77182,-93.1824,80.0,50.0,none,,106.0,106.0,0.0,True,,90.0,,0.0,,N,N,,,,3.0,F,F,F,F,F,F,F,False,,,,,12.0,12.0,3.0,3.0,3,102,102,CONI,1.0,0,0.0,False,True,False,99.0,99,99,102,102,,,2,3.0,0.0,2E,0E,99|102,2E|0E,0|3,,,7/18: 2E both about vertical on the bottom. 2023 changing to F based on hatch date
623,30313.0,HBRB,2021,29.76546,-93.37875,0.0,0.0,none,,113.0,118.0,5.0,False,,99.0,5.0,4.0,,N,N,,,24.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,24.0,7.0,7.0,0,118,118,LETE,0.0,1,0.0,True,True,False,101.0,118,118,118,118,,,5,17.0,1.0,not f,1C,101|104|111|115|118,2E|2E|2E|not f|1C,0|3|7|4|3,changed interval to exclude obs where not found,,
624,30314.0,HBRB,2021,29.76549,-93.37847,0.0,0.0,fenced,,107.0,111.0,4.0,False,,92.0,4.0,0.0,,N,N,,,23.0,7.0,H,H,H,H,H,H,H,False,,,H,H,19.0,23.0,7.0,7.0,0,111,111,LETE,0.0,1,0.0,True,True,False,101.0,111,111,111,111,,,3,10.0,1.0,2E,hatching,101|104|111,2E|2E|hatching,0|3|7,,,
625,30316.0,HBRB,2021,29.76512,-93.37562,0.0,0.0,fenced,,118.0,121.0,3.0,False,,102.0,3.0,0.0,,N,N,,,22.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,22.0,3.0,3.0,0,121,121,LETE,0.0,1,0.0,True,True,False,101.0,121,121,121,121,,,6,20.0,0.0,2E,1C,101|104|111|115|118|121,2E|2E|2E|2E|2E|1C,0|3|7|4|3|3,,,Only one chick in nest. No sign of second egg or chick.
626,30317.0,HBRB,2021,29.76484,-93.3741,0.0,0.0,none,,,121.0,,False,,,,0.0,,N,N,,,,3.0,H,H,H,H,H,H,H,False,,,H,H,,,3.0,3.0,0,121,121,BLSK,,1,0.0,True,True,False,101.0,121,121,121,121,,,6,20.0,,4E,"2E,2C",101|104|111|115|118|121,"3E|4E|4E|4E|4E|2E,2C",0|3|7|4|3|3,,,"Two chicks had hatched on the 9th, third and fourth eggs hatched some time between the 9th and 12th."
627,30318.0,HBRB,2021,29.76492,-93.37388,0.0,20.0,fenced,,,138.0,,False,,,,0.0,,N,N,,,,7.0,H,H,H,H,H,H,H,False,,,H,H,,,7.0,7.0,0,138,138,BLSK,,1,0.0,True,True,False,121.0,138,138,138,138,,,5,17.0,,3E,pipp,121|124|128|131|138,3E|3E|3E|3E|pipp,0|3|4|3|7,,,All 3 chicks alive and hiding in grass just north of nest cup on Aug 30th
628,30319.0,HBRB,2021,29.76493,-93.375,0.0,0.0,none,,,,,True,,,,0.0,,N,N,,,,4.0,D,D,D,D,D,D,D,False,,,D,D,,,4.0,4.0,3,135,135,BLSK,,0,0.0,False,True,False,124.0,132,132,135,135,,,4,11.0,,1E,fail,124|128|131|135,1E|3E|1E|fail,0|4|3|4,,,8/19- nest went from 3E to 1E between visits 8/23-nest empty with 2 large ghost crab burrows
629,30400.0,RUTE,2021,29.75872,-93.11985,0.0,0.0,fenced,,45.0,46.0,1.0,False,,18.0,1.0,0.0,,N,N,,,29.0,3.0,H,H,H,H,H,H,H,False,,,H,H,28.0,29.0,3.0,3.0,0,46,46,WIPL,0.0,1,0.0,True,True,False,26.0,46,46,46,46,,,6,20.0,0.0,3E,"1C, 2E",26|31|35|39|43|46,"3E|3E|3E|3E|3E|1C, 2E",0|5|4|4|4|3,,,
630,30401.0,RUTE,2021,29.75871,-93.11986,0.0,0.0,fenced,,41.0,41.0,0.0,True,,22.0,,3.0,,N,N,,,,6.0,U-H,U-H,U-H,U-H,U-H,U-H,U-H,False,,,U-H,U-H,24.0,24.0,3.0,3.0,3,46,46,LETE,0.0,0,0.0,False,True,True,26.0,43,43,46,46,,,6,20.0,1.0,BON,0E,26|31|35|39|43|46,2E|BON|BON|2E|BON|0E,0|5|4|4|4|3,,,"likely hatched, but cannot confirm"
631,30402.0,RUTE,2021,29.75872,-93.11976,0.0,0.0,fenced,,41.0,41.0,0.0,True,,22.0,,3.0,,N,N,,,,6.0,U-H,U-H,U-H,U-H,U-H,U-H,U-H,False,,,U-H,U-H,24.0,24.0,3.0,3.0,3,46,46,LETE,0.0,0,0.0,False,True,True,26.0,43,43,46,46,,,6,20.0,1.0,BON,0E,26|31|35|39|43|46,2E|BON|BON|2E|BON|0E,0|5|4|4|4|3,,,"likely hatched, but cannot confirm"
632,30404.0,RUTE,2021,29.7585,-93.11898,,,fenced,,41.0,41.0,0.0,True,,22.0,0.0,0.0,,N,N,,,13.0,4.0,D,D,D,D,D,D,D,False,,,D,D,13.0,13.0,4.0,4.0,4,35,35,LETE,1.0,0,0.0,False,True,False,26.0,31,31,35,35,,,3,9.0,0.0,1E,coyote,26|31|35,1E|1E|coyote,0|5|4,,,
633,30405.0,RUTE,2021,29.75703,-93.11406,,,fenced,,41.0,46.0,5.0,False,,27.0,5.0,12.0,,N,N,,,24.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,24.0,15.0,15.0,0,46,46,LETE,0.0,1,0.0,True,True,False,26.0,46,46,46,46,,,4,20.0,1.0,DNL,1C,26|31|43|46,2E|BON|DNL|1C,0|5|12|3,,,
634,30406.0,RUTE,2021,29.75714,-93.11171,,,fenced,,50.0,50.0,0.0,True,,31.0,0.0,0.0,,N,N,,,8.0,4.0,D,D,D,D,D,D,D,False,,,D,D,8.0,8.0,4.0,4.0,4,39,39,LETE,1.0,0,0.0,False,True,False,35.0,35,35,39,39,,,2,4.0,0.0,3E,0E,35|39,3E|0E,0|4,,,
635,30420.0,RUTW,2021,29.76408,-93.14574,30.0,40.0,none,,75.0,75.0,0.0,True,,56.0,0.0,0.0,,Y,Y,N,F,18.0,5.0,U,U,U,U,U,U,U,False,F,F,F,F,18.0,18.0,5.0,5.0,5,74,74,LETE,0.0,7,0.0,True,True,True,58.0,69,69,74,74,,,5,16.0,0.0,2E,0E,58|61|65|69|74,2E|2E|2E|2E|0E,0|3|4|4|5,,no eggs visible after IMAG0388; unclear what happened but was well before est HD,
636,30421.0,RUTE,2021,29.75666,-93.10962,20.0,30.0,sym,C,74.0,74.0,0.0,True,,58.0,0.0,0.0,,Y,Y,N,D,19.0,5.0,U-H,H,U-H,U-H,U,U-H,U,True,D,D,D,D,19.0,19.0,5.0,5.0,5,77,77,CONI,0.0,7,0.0,True,True,True,59.0,77,72,77,77,,,5,18.0,0.0,2E,0E,59|61|69|72|77,1E|2E|2E|2E|0E,0|2|8|3|5,,coyote-no sign of hatch first,"6/26: parents still in area, no chicks seen but suspected"
637,30435.0,HBRB,2021,29.76493,-93.37423,,,none,,,90.0,,False,,71.0,0.0,0.0,,N,N,,,19.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,19.0,3.0,3.0,0,90,90,LETE,,1,0.0,True,True,False,87.0,90,90,90,90,,,2,3.0,,1E,wet chick,87|90,1E|wet chick,0|3,,,7/6: found just outside fencing along the front
638,30436.0,HBRB,2021,29.76497,-93.37442,,,sym,,99.0,104.0,5.0,False,,85.0,5.0,0.0,,N,N,,,24.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,24.0,3.0,3.0,0,104,104,LETE,0.0,1,0.0,True,True,False,90.0,104,104,104,104,,,5,14.0,1.0,2E,"1E, 1C",87|90|96|101|104,"2E|2E|2E|2E|1E, 1C",0|3|6|5|3,,,
639,30437.0,HBRB,2021,29.76496,-93.37447,,,sym,,94.0,101.0,7.0,False,,82.0,7.0,0.0,,N,N,,,26.0,5.0,H,H,H,H,H,H,H,False,,,H,H,19.0,26.0,5.0,5.0,0,101,101,LETE,0.0,1,0.0,True,True,False,90.0,101,101,101,101,,,4,11.0,1.0,2E,2C,87|90|96|101,2E|2E|2E|2C,0|3|6|5,,,2 chicks - how old?
640,30438.0,HBRB,2021,29.76498,-93.37454,,,sym,,91.0,90.0,1.0,False,,71.0,1.0,0.0,,N,N,,,18.0,3.0,H,H,H,H,H,H,H,False,,,H,H,19.0,18.0,3.0,3.0,0,90,90,LETE,0.0,1,0.0,True,True,False,87.0,90,90,90,90,,,2,3.0,0.0,2E,starr,87|90,2E|starr,0|3,,,
641,30901.0,RUTE,2021,29.75674,-93.10973,,,none,,48.0,48.0,0.0,True,,32.0,0.0,0.0,,Y*,Y,Y,S,11.0,4.0,S,S,S,S,S,S,S,False,S,S,S,S,11.0,11.0,4.0,4.0,4,43,43,CONI,1.0,0,0.0,False,False,False,31.0,39,39,43,43,,,4,12.0,0.0,2E,0E,31|35|39|43,1E|2E|2E|0E,0|4|4|4,,,"when was there a storm that might have washed out nest?  Looks like there was one 18-may and 29-may, so fate doesn't make sense"
642,30902.0,RUTE,2021,29.75546,-93.10528,50.0,50.0,none,,,,,True,,,,3.0,,N,N,,,,6.0,U-H,U-H,U-H,U-H,U-H,U-H,U-H,False,,,U-H,U-H,,,3.0,3.0,3,46,46,CONI,,0,0.0,False,True,True,35.0,43,43,46,46,,,5,11.0,,2E,0E,31|35|39|43|46,2E|2E|2E|2E|0E,0|4|4|4|3,,,5/26: 0E but likely hatched; male is wing booming and very territorial. 6/1: parents are still around but no chicks locate
643,30903.0,RUTE,2021,29.75657,-93.10904,0.0,5.0,none,C,45.0,45.0,0.0,True,,26.0,,0.0,,Y,Y,N,F,,4.0,F,F,F,F,F,F,F,False,D,D,D,D,9.0,9.0,4.0,4.0,4,35,35,LETE,1.0,0,0.0,False,True,False,31.0,31,31,35,35,,,2,4.0,0.0,3E,F,31|35,3E|F,0|4,,mystery May nest - coyote,
644,30904.0,RUTW,2021,29.76527,-93.15098,,,none,,47.0,47.0,0.0,True,,28.0,0.0,0.0,,Y.,Y,Y,S,11.0,5.0,S,S,S,S,S,S,S,False,S,S,S,S,11.0,11.0,5.0,5.0,5,39,39,LETE,1.0,0,0.0,False,False,False,34.0,34,34,39,39,,,2,5.0,0.0,2E,W,34|39,2E|W,0|5,,,washout from rain: vehicle tracks still visible
645,30905.0,RUTW,2021,29.76466,-93.14829,,,none,,,,,True,,,,0.0,,Y?,Y?,Y,S,,5.0,S,S,S,S,S,S,S,False,S,,S,,,,5.0,5.0,5,39,39,LETE,,0,0.0,False,True,False,34.0,34,34,39,39,,,2,5.0,,2E,W,34|39,2E|W,0|5,,don't know whether failed or not,washout from rain: vehicle tracks still visible
646,30906.0,RUTW,2021,29.76465,-93.14764,,,none,,55.0,55.0,0.0,True,,36.0,0.0,0.0,,Y,Y,N,F,3.0,5.0,F,F,F,F,F,F,F,False,A,A,A,A,3.0,3.0,5.0,5.0,5,39,39,LETE,1.0,0,0.0,False,True,False,34.0,34,34,39,39,,,2,5.0,0.0,1E,F,34|39,1E|F,0|5,,"camera is triggered, but nothing in photos",
647,30907.0,RUTW,2021,29.76085,-93.13165,,,none,,,46.0,,False,,30.0,,0.0,,N,N,,,,4.0,H,H,H,H,H,H,H,False,,,H,H,16.0,16.0,4.0,4.0,0,46,46,CONI,,1,0.0,True,True,False,42.0,46,46,46,46,,,2,4.0,,2E,2C,42|46,2E|2C,0|4,,,"26 May: how old were chicks??? June 3: no chicks in area. June 6: no chicks or parents, failed fledge"
648,30908.0,RUTW,2021,29.75969,-93.12714,,,,,63.0,63.0,0.0,True,,47.0,,1.0,,N,N,,,,3.0,F,F,F,F,F,F,F,False,,,F,F,18.0,18.0,4.0,4.0,0,62,62,CONI,0.0,0,0.0,False,True,False,46.0,62,62,65,65,,,6,16.0,0.0,abandon,0E,46|52|54|58|62|65,1E|2E|2E|2E|abandon|0E,0|6|2|4|4|3,wrong final obs date - changed,,"6/14 - no eggs, no sign of chicks or adults. fate was empty but orange means failed?"
649,30909.0,RUTW,2021,29.76158,-93.13317,,,,,52.0,54.0,2.0,False,,38.0,2.0,0.0,0.038461538461538464,Y,Y,N,D,18.0,2.0,H,H,H,H,U,H,H,True,H,H,H,H,16.0,18.0,2.0,2.0,0,54,54,CONI,0.0,1,1.0,False,False,False,46.0,54,54,54,54,,,3,8.0,0.0,2E,"1E, 1C",46|52|54,"2E|2E|1E, 1C",0|6|2,had field evidence of hatch???,camera shows depredation after hatch,fate was marked as 5/26; changed to 6/3 based on field photos
650,30910.0,RUTW,2021,29.7627,-93.13633,5.0,5.0,,,66.0,66.0,0.0,True,,47.0,0.0,2.0,,Y*,Y,Y,F,11.0,4.0,F,F,F,F,F,F,F,False,F,F,F,F,11.0,11.0,2.0,2.0,2,54,54,LETE,1.0,0,0.0,False,False,False,46.0,52,52,54,54,,,4,8.0,0.0,0E,0E,46|52|54|58,1E|?|0E|0E,0|6|2|4,changed final obs date to 54; other nests were observed on day 52,,
651,30911.0,RUTW,2021,29.7628,-93.13705,10.0,10.0,,C,,,,True,,,,0.0,,Y,Y,N,D,,6.0,D,D,D,D,D,D,D,False,D,D,D,D,,,6.0,6.0,6,52,52,LETE,,0,0.0,False,False,False,46.0,46,46,52,52,,,2,6.0,,3E,0E,46|52,3E|0E,0|6,,what is the other nest in the background?,
652,30912.0,RUTW,2021,29.76391,-93.14386,0.0,5.0,,,66.0,66.0,0.0,True,,47.0,0.0,6.0,,Y,Y,N,D,7.0,2.0,Hu,Hu,Hu,Hu,Hu,Hu,Hu,False,D,F,D,F,7.0,7.0,2.0,8.0,8,54,54,LETE,1.0,0,0.0,False,True,False,46.0,46,46,54,54,,,3,8.0,0.0,?,Hu,46|52|54,1E|?|Hu,0|6|2,other nests checked on those days-penult should be BON,very hard to tell what happened - could have been run over before depredation,6/3: run over
653,30913.0,RUTW,2021,29.76247,-93.1357,40.0,40.0,,,59.0,59.0,0.0,True,,43.0,,4.0,,N,N,,,,4.0,D,D,D,D,D,D,D,False,,,D,D,11.0,11.0,8.0,8.0,8,54,54,CONI,1.0,0,0.0,False,True,False,46.0,46,46,54,54,,,2,8.0,0.0,2E,0E,46|54,2E|0E,0|8,,,any notes on predator? COYOTE TRACKS NEAR NEST CUP
654,30914.0,RUTE,2021,29.75707,-93.11423,40.0,40.0,,C,66.0,66.0,0.0,True,,47.0,0.0,6.0,,Y,Y,N,F,10.0,5.0,F,F,F,F,F,F,F,False,D,D,D,D,10.0,10.0,5.0,11.0,11,57,57,LETE,1.0,0,0.0,False,True,False,46.0,46,46,57,57,,,3,11.0,0.0,?,0E,46|52|57,1E|?|0E,0|6|5,other nests checked on those days-penult should be BON,coyote seen on closer inspection,
655,30915.0,RUTE,2021,29.75708,-93.11153,5.0,15.0,,C,50.0,50.0,0.0,True,,31.0,0.0,0.0,,Y,Y,N,D,21.0,6.0,U,U,U,U,U,U,U,False,D,D,D,D,21.0,21.0,6.0,6.0,6,52,52,LETE,0.0,7,0.0,True,True,True,46.0,46,46,52,52,,,2,6.0,0.0,2E,0E,46|52,2E|0E,0|6,,coyote,
